 102.0  2  11.10  126574752.0000     182116.5469      11242.4102          0.0001
 102.0  3  11.10   98654000.0000     591720.8750       9902.7627          0.0001
 102.0  1  11.20  168423968.0000     136900.9375      12972.5127          0.0001
 102.0  2  11.20  115437584.0000     182116.5469      10735.6719          0.0001
 102.0  3  11.20   89973544.0000     591720.8750       9454.3428          0.0001
 102.0  1  11.30  153604496.0000     136900.9375      12388.1641          0.0001
 102.0  2  11.30  105280320.0000     182116.5469      10251.7021          0.0001
 102.0  3  11.30   82056848.0000     591720.8750       9025.9775          0.0001
 102.0  1  11.40  140088960.0000     136900.9375      11830.0918          0.0001
 102.0  2  11.40   96016792.0000     182116.5469       9789.4795          0.0001
 102.0  3  11.40   74836752.0000     591720.8750       8616.7617          0.0001
 102.0  1  11.50  127762680.0000     136900.9375      11297.1162          0.0001
 102.0  2  11.50   87568368.0000     182116.5469       9348.0225          0.0001
 102.0  3  11.50   68251928.0000     591720.8750       8225.8252          0.0001
 102.0  1  11.60  116520832.0000     136900.9375      10788.0947          0.0001
 102.0  2  11.60   79863224.0000     182116.5469       8926.3887          0.0001
 102.0  3  11.60   62246436.0000     591720.8750       7852.3374          0.0001
 102.0  1  11.70  106268376.0000     136900.9375      10301.9688          0.0001
 102.0  2  11.70   72836208.0000     182116.5469       8523.6992          0.0001
 102.0  3  11.70   56769492.0000     591720.8750       7495.5181          0.0001
 102.0  1  11.80   96917824.0000     136900.9375       9837.6836          0.0001
 102.0  2  11.80   66427352.0000     182116.5469       8139.0806          0.0001
 102.0  3  11.80   51774344.0000     591720.8750       7154.5947          0.0002
 102.0  1  11.90   88390216.0000     136900.9375       9394.2754          0.0001
 102.0  2  11.90   60582540.0000     182116.5469       7771.7354          0.0001
 102.0  3  11.90   47218816.0000     591720.8750       6828.8604          0.0002
 102.0  1  12.00   80612760.0000     136900.9375       8970.7852          0.0001
 102.0  2  12.00   55251876.0000     182116.5469       7420.8662          0.0001
 102.0  3  12.00   43064032.0000     591720.8750       6517.6108          0.0002
 102.0  1  12.10   73519704.0000     136900.9375       8566.3271          0.0001
 102.0  2  12.10   50390316.0000     182116.5469       7085.7427          0.0002
 102.0  3  12.10   39274864.0000     591720.8750       6220.1968          0.0002
 102.0  1  12.20   67050780.0000     136900.9375       8180.0400          0.0001
 102.0  2  12.20   45956504.0000     182116.5469       6765.6489          0.0002
 102.0  3  12.20   35819104.0000     591720.8750       5935.9858          0.0002
 102.0  1  12.30   61151044.0000     136900.9375       7811.1040          0.0001
 102.0  2  12.30   41912848.0000     182116.5469       6459.9087          0.0002
 102.0  3  12.30   32667414.0000     591720.8750       5664.3755          0.0002
 102.0  1  12.40   55770412.0000     136900.9375       7458.7363          0.0001
 102.0  2  12.40   38224972.0000     182116.5469       6167.8701          0.0002
 102.0  3  12.40   29793040.0000     591720.8750       5404.7920          0.0002
 102.0  1  12.50   50863224.0000     136900.9375       7122.1899          0.0002
 102.0  2  12.50   34861592.0000     182116.5469       5888.9155          0.0002
 102.0  3  12.50   27171576.0000     591720.8750       5156.6855          0.0002
 102.0  1  12.60   46387764.0000     136900.9375       6800.7471          0.0002
 102.0  2  12.60   31794114.0000     182116.5469       5622.4492          0.0002
 102.0  3  12.60   24780746.0000     591720.8750       4919.5293          0.0002
 102.0  1  12.70   42306200.0000     136900.9375       6493.7388          0.0002
 102.0  2  12.70   28996614.0000     182116.5469       5367.9180          0.0002
 102.0  3  12.70   22600336.0000     591720.8750       4692.8306          0.0002
 102.0  1  12.80   38583676.0000     136900.9375       6200.4966          0.0002
 102.0  2  12.80   26445198.0000     182116.5469       5124.7666          0.0002
 102.0  3  12.80   20611732.0000     591720.8750       4476.1011          0.0002
 102.0  1  12.90   35188768.0000     136900.9375       5920.4136          0.0002
 102.0  2  12.90   24118336.0000     182116.5469       4892.4937          0.0002
 102.0  3  12.90   18798144.0000     591720.8750       4268.8921          0.0003
 102.0  1  13.00   32092502.0000     136900.9375       5652.8828          0.0002
 102.0  2  13.00   21996164.0000     182116.5469       4670.5942          0.0002
 102.0  3  13.00   17144096.0000     591720.8750       4070.7593          0.0003
 102.0  1  13.10   29268716.0000     136900.9375       5397.3467          0.0002
 102.0  2  13.10   20060740.0000     182116.5469       4458.6064          0.0002
 102.0  3  13.10   15635603.0000     591720.8750       3881.2922          0.0003
 102.0  1  13.20   26693388.0000     136900.9375       5153.2598          0.0002
 102.0  2  13.20   18295614.0000     182116.5469       4256.0786          0.0003
 102.0  3  13.20   14259838.0000     591720.8750       3700.0908          0.0003
 102.0  1  13.30   24344664.0000     136900.9375       4920.1050          0.0002
 102.0  2  13.30   16685800.0000     182116.5469       4062.5811          0.0003
 102.0  3  13.30   13005130.0000     591720.8750       3526.7756          0.0003
 102.0  1  13.40   22202598.0000     136900.9375       4697.3867          0.0002
 102.0  2  13.40   15217631.0000     182116.5469       3877.7039          0.0003
 102.0  3  13.40   11860821.0000     591720.8750       3360.9839          0.0003
 102.0  1  13.50   20249008.0000     136900.9375       4484.6333          0.0002
 102.0  2  13.50   13878645.0000     182116.5469       3701.0549          0.0003
 102.0  3  13.50   10817197.0000     591720.8750       3202.3694          0.0003
 102.0  1  13.60   18467320.0000     136900.9375       4281.3940          0.0003
 102.0  2  13.60   12657476.0000     182116.5469       3532.2607          0.0003
 102.0  3  13.60    9865402.0000     591720.8750       3050.6028          0.0004
 102.0  1  13.70   16842396.0000     136900.9375       4087.2375          0.0003
 102.0  2  13.70   11543758.0000     182116.5469       3370.9636          0.0003
 102.0  3  13.70    8997354.0000     591720.8750       2905.3694          0.0004
 102.0  1  13.80   15360451.0000     136900.9375       3901.7522          0.0003
 102.0  2  13.80   10528032.0000     182116.5469       3216.8215          0.0003
 102.0  3  13.80    8205685.0000     591720.8750       2766.3694          0.0004
 102.0  1  13.90   14008898.0000     136900.9375       3724.5449          0.0003
 102.0  2  13.90    9601680.0000     182116.5469       3069.5090          0.0004
 102.0  3  13.90    7483675.0000     591720.8750       2633.3174          0.0004
 102.0  1  14.00   12776269.0000     136900.9375       3555.2405          0.0003
 102.0  2  14.00    8756838.0000     182116.5469       2928.7146          0.0004
 102.0  3  14.00    6825193.0000     591720.8750       2505.9414          0.0004
 102.0  1  14.10   11652084.0000     136900.9375       3393.4778          0.0003
 102.0  2  14.10    7986323.0000     182116.5469       2794.1379          0.0004
 102.0  3  14.10    6224643.5000     591720.8750       2383.9810          0.0005
 102.0  1  14.20   10626837.0000     136900.9375       3238.9192          0.0003
 102.0  2  14.20    7283621.0000     182116.5469       2665.5005          0.0004
 102.0  3  14.20    5676949.5000     591720.8750       2267.1953          0.0005
 102.0  1  14.30    9691783.0000     136900.9375       3091.2312          0.0004
 102.0  2  14.30    6642733.5000     182116.5469       2542.5237          0.0004
 102.0  3  14.30    5177434.0000     591720.8750       2155.3447          0.0005
 102.0  1  14.40    8839021.0000     136900.9375       2950.1074          0.0004
 102.0  2  14.40    6058253.0000     182116.5469       2424.9551          0.0004
 102.0  3  14.40    4721881.5000     591720.8750       2048.2136          0.0005
 102.0  1  14.50    8061275.0000     136900.9375       2815.2422          0.0004
 102.0  2  14.50    5525187.5000     182116.5469       2312.5408          0.0005
 102.0  3  14.50    4306403.0000     591720.8750       1945.5870          0.0006
 102.0  1  14.60    7351971.0000     136900.9375       2686.3555          0.0004
 102.0  2  14.60    5039031.5000     182116.5469       2205.0479          0.0005
 102.0  3  14.60    3927486.2500     591720.8750       1847.2698          0.0006
 102.0  1  14.70    6705077.5000     136900.9375       2563.1721          0.0004
 102.0  2  14.70    4595651.5000     182116.5469       2102.2490          0.0005
 102.0  3  14.70    3581910.5000     591720.8750       1753.0732          0.0006
 102.0  1  14.80    6115103.5000     136900.9375       2445.4324          0.0004
 102.0  2  14.80    4191283.7500     182116.5469       2003.9296          0.0005
 102.0  3  14.80    3266741.2500     591720.8750       1662.8201          0.0007
 102.0  1  14.90    5577041.5000     136900.9375       2332.8877          0.0005
 102.0  2  14.90    3822497.0000     182116.5469       1909.8831          0.0006
 102.0  3  14.90    2979303.5000     591720.8750       1576.3439          0.0007
 102.0  1  15.00    5086322.5000     136900.9375       2225.2998          0.0005
 102.0  2  15.00    3486159.0000     182116.5469       1819.9130          0.0006
 102.0  3  15.00    2717157.7500     591720.8750       1493.4879          0.0007
 102.0  1  15.10    4638777.5000     136900.9375       2122.4409          0.0005
 102.0  2  15.10    3179411.5000     182116.5469       1733.8311          0.0006
 102.0  3  15.10    2478074.7500     591720.8750       1414.1039          0.0008
 102.0  1  15.20    4230620.0000     136900.9375       2024.0977          0.0005
 102.0  2  15.20    2899661.2500     182116.5469       1651.4618          0.0007
 102.0  3  15.20    2260033.7500     591720.8750       1338.0565          0.0008
 102.0  1  15.30    3858367.7500     136900.9375       1930.0582          0.0006
 102.0  2  15.30    2644520.0000     182116.5469       1572.6307          0.0007
 102.0  3  15.30    2061173.1250     591720.8750       1265.2135          0.0009
 102.0  1  15.40    3518876.7500     136900.9375       1840.1294          0.0006
 102.0  2  15.40    2411833.7500     182116.5469       1497.1792          0.0007
 102.0  3  15.40    1879814.3750     591720.8750       1195.4578          0.0009
 102.0  1  15.50    3209250.5000     136900.9375       1754.1184          0.0006
 102.0  2  15.50    2199616.2500     182116.5469       1424.9492          0.0008
 102.0  3  15.50    1714409.3750     591720.8750       1128.6733          0.0010
 102.0  1  15.60    2926871.5000     136900.9375       1671.8483          0.0006
 102.0  2  15.60    2006074.2500     182116.5469       1355.7963          0.0008
 102.0  3  15.60    1563560.0000     591720.8750       1064.7582          0.0010
 102.0  1  15.70    2669338.7500     136900.9375       1593.1460          0.0007
 102.0  2  15.70    1829561.3750     182116.5469       1289.5796          0.0008
 102.0  3  15.70    1425983.7500     591720.8750       1003.6136          0.0011
 102.0  1  15.80    2434466.0000     136900.9375       1517.8474          0.0007
 102.0  2  15.80    1668579.8750     182116.5469       1226.1664          0.0009
 102.0  3  15.80    1300512.8750     591720.8750        945.1486          0.0011
 102.0  1  15.90    2220259.7500     136900.9375       1445.7963          0.0008
 102.0  2  15.90    1521763.2500     182116.5469       1165.4307          0.0009
 102.0  3  15.90    1186082.0000     591720.8750        889.2781          0.0012
 102.0  1  16.00    2024901.2500     136900.9375       1376.8436          0.0008
 102.0  2  16.00    1387864.6250     182116.5469       1107.2524          0.0010
 102.0  3  16.00    1081719.7500     591720.8750        835.9222          0.0013
 102.0  1  16.10    1846731.7500     136900.9375       1310.8467          0.0008
 102.0  2  16.10    1265747.7500     182116.5469       1051.5189          0.0010
 102.0  3  16.10     986540.1250     591720.8750        785.0059          0.0014
 102.0  1  16.20    1684237.7500     136900.9375       1247.6702          0.0009
 102.0  2  16.20    1154374.3750     182116.5469        998.1221          0.0011
 102.0  3  16.20     899734.4375     591720.8750        736.4579          0.0015
 102.0  1  16.30    1536045.0000     136900.9375       1187.1871          0.0009
 102.0  2  16.30    1052803.2500     182116.5469        946.9631          0.0011
 102.0  3  16.30     820568.4375     591720.8750        690.2122          0.0016
 102.0  1  16.40    1400889.7500     136900.9375       1129.2728          0.0010
 102.0  2  16.40     960168.0625     182116.5469        897.9445          0.0012
 102.0  3  16.40     748367.4375     591720.8750        646.2026          0.0017
 102.0  1  16.50    1277626.7500     136900.9375       1073.8119          0.0010
 102.0  2  16.50     875683.8125     182116.5469        850.9775          0.0013
 102.0  3  16.50     682519.2500     591720.8750        604.3666          0.0018
 102.0  1  16.60    1165208.5000     136900.9375       1020.6931          0.0011
 102.0  2  16.60     798632.1875     182116.5469        805.9771          0.0013
 102.0  3  16.60     622464.4375     591720.8750        564.6430          0.0019
 102.0  1  16.70    1062682.6250     136900.9375        969.8126          0.0011
 102.0  2  16.70     728361.3125     182116.5469        762.8656          0.0014
 102.0  3  16.70     567694.3125     591720.8750        526.9721          0.0021
 102.0  1  16.80     969179.3125     136900.9375        921.0715          0.0012
 102.0  2  16.80     664274.2500     182116.5469        721.5689          0.0015
 102.0  3  16.80     517744.0312     591720.8750        491.2941          0.0022
 102.0  1  16.90     883902.1250     136900.9375        874.3748          0.0012
 102.0  2  16.90     605825.3125     182116.5469        682.0169          0.0016
 102.0  3  16.90     472188.1250     591720.8750        457.5481          0.0024
 102.0  1  17.00     806127.3750     136900.9375        829.6335          0.0013
 102.0  2  17.00     552518.6875     182116.5469        644.1452          0.0017
 102.0  3  17.00     430640.2500     591720.8750        425.6741          0.0025
 102.0  1  17.10     735197.1250     136900.9375        786.7656          0.0014
 102.0  2  17.10     503903.1875     182116.5469        607.8946          0.0018
 102.0  3  17.10     392748.6875     591720.8750        395.6118          0.0027
 102.0  1  17.20     670507.0000     136900.9375        745.6912          0.0015
 102.0  2  17.20     459564.5625     182116.5469        573.2079          0.0019
 102.0  3  17.20     358190.6562     591720.8750        367.2988          0.0030
 102.0  1  17.30     611511.0625     136900.9375        706.3381          0.0015
 102.0  2  17.30     419128.9062     182116.5469        540.0349          0.0020
 102.0  3  17.30     326674.5000     591720.8750        340.6736          0.0032
 102.0  1  17.40     557704.1250     136900.9375        668.6344          0.0016
 102.0  2  17.40     382249.6875     182116.5469        508.3240          0.0021
 102.0  3  17.40     297930.3750     591720.8750        315.6709          0.0034
 102.0  1  17.50     508632.3125     136900.9375        632.5170          0.0017
 102.0  2  17.50     348615.8750     182116.5469        478.0314          0.0023
 102.0  3  17.50     271715.7812     591720.8750        292.2275          0.0037
 102.0  1  17.60     463877.7188     136900.9375        597.9241          0.0018
 102.0  2  17.60     317941.2188     182116.5469        449.1134          0.0024
 102.0  3  17.60     247807.4844     591720.8750        270.2777          0.0040
 102.0  1  17.70     423061.5312     136900.9375        564.8001          0.0019
 102.0  2  17.70     289965.8125     182116.5469        421.5303          0.0026
 102.0  3  17.70     226003.1094     591720.8750        249.7566          0.0043
 102.0  1  17.80     385837.1250     136900.9375        533.0919          0.0020
 102.0  2  17.80     264452.2500     182116.5469        395.2437          0.0027
 102.0  3  17.80     206117.5156     591720.8750        230.5983          0.0047
 102.0  1  17.90     351887.7188     136900.9375        502.7497          0.0022
 102.0  2  17.90     241183.3438     182116.5469        370.2162          0.0029
 102.0  3  17.90     187981.4531     591720.8750        212.7366          0.0051
 102.0  1  18.00     320925.0938     136900.9375        473.7274          0.0023
 102.0  2  18.00     219961.5938     182116.5469        346.4128          0.0031
 102.0  3  18.00     171440.9062     591720.8750        196.1061          0.0055
 102.0  1  18.10     292687.1250     136900.9375        445.9828          0.0024
 102.0  2  18.10     200607.3906     182116.5469        323.7996          0.0033
 102.0  3  18.10     156356.0156     591720.8750        180.6425          0.0060
 102.0  1  18.20     266933.9062     136900.9375        419.4756          0.0026
 102.0  2  18.20     182956.1406     182116.5469        302.3425          0.0036
 102.0  3  18.20     142598.3906     591720.8750        166.2818          0.0065
 102.0  1  18.30     243446.8750     136900.9375        394.1685          0.0028
 102.0  2  18.30     166858.1719     182116.5469        282.0084          0.0038
 102.0  3  18.30     130051.4219     591720.8750        152.9614          0.0071
 102.0  1  18.40     222025.9688     136900.9375        370.0252          0.0029
 102.0  2  18.40     152176.3125     182116.5469        262.7634          0.0041
 102.0  3  18.40     118608.2031     591720.8750        140.6198          0.0077
 102.0  1  18.50     202490.1250     136900.9375        347.0130          0.0031
 102.0  2  18.50     138786.4688     182116.5469        244.5748          0.0044
 102.0  3  18.50     108171.9609     591720.8750        129.1979          0.0084
 102.0  1  18.60     184673.1875     136900.9375        325.0995          0.0033
 102.0  2  18.60     126574.7812     182116.5469        227.4086          0.0048
 102.0  3  18.60      98654.0156     591720.8750        118.6380          0.0091
 102.0  1  18.70     168423.7812     136900.9375        304.2536          0.0036
 102.0  2  18.70     115437.4531     182116.5469        211.2305          0.0051
 102.0  3  18.70      89973.4453     591720.8750        108.8847          0.0099
 102.0  1  18.80     153604.5000     136900.9375        284.4461          0.0038
 102.0  2  18.80     105280.3281     182116.5469        196.0065          0.0055
 102.0  3  18.80      82056.8594     591720.8750         99.8849          0.0108
 102.0  1  18.90     140088.9688     136900.9375        265.6470          0.0041
 102.0  2  18.90      96016.7969     182116.5469        181.7009          0.0060
 102.0  3  18.90      74836.7422     591720.8750         91.5873          0.0118
 102.0  1  19.00     127762.6719     136900.9375        247.8275          0.0044
 102.0  2  19.00      87568.3750     182116.5469        168.2784          0.0064
 102.0  3  19.00      68251.9297     591720.8750         83.9436          0.0129
 102.0  1  19.10     116520.8281     136900.9375        230.9586          0.0047
 102.0  2  19.10      79863.2266     182116.5469        155.7028          0.0070
 102.0  3  19.10      62246.4375     591720.8750         76.9075          0.0140
 102.0  1  19.20     106268.2734     136900.9375        215.0116          0.0050
 102.0  2  19.20      72836.1250     182116.5469        143.9379          0.0075
 102.0  3  19.20      56769.4336     591720.8750         70.4356          0.0153
 102.0  1  19.30      96917.9219     136900.9375        199.9574          0.0054
 102.0  2  19.30      66427.4141     182116.5469        132.9473          0.0081
 102.0  3  19.30      51774.3945     591720.8750         64.4865          0.0167
 102.0  1  19.40      88390.2109     136900.9375        185.7661          0.0058
 102.0  2  19.40      60582.5312     182116.5469        122.6942          0.0088
 102.0  3  19.40      47218.8203     591720.8750         59.0213          0.0182
 102.0  1  19.50      80612.7500     136900.9375        172.4078          0.0063
 102.0  2  19.50      55251.8750     182116.5469        113.1421          0.0096
 102.0  3  19.50      43064.0312     591720.8750         54.0036          0.0199
 102.0  1  19.60      73519.7109     136900.9375        159.8523          0.0068
 102.0  2  19.60      50390.3086     182116.5469        104.2549          0.0104
 102.0  3  19.60      39274.8633     591720.8750         49.3993          0.0218
 102.0  1  19.70      67050.7109     136900.9375        148.0686          0.0073
 102.0  2  19.70      45956.4648     182116.5469         95.9969          0.0113
 102.0  3  19.70      35819.0625     591720.8750         45.1763          0.0238
 102.0  1  19.80      61151.1094     136900.9375        137.0260          0.0079
 102.0  2  19.80      41912.8867     182116.5469         88.3331          0.0122
 102.0  3  19.80      32667.4512     591720.8750         41.3050          0.0260
 102.0  1  19.90      55770.4180     136900.9375        126.6922          0.0085
 102.0  2  19.90      38224.9688     182116.5469         81.2287          0.0133
 102.0  3  19.90      29793.0371     591720.8750         37.7574          0.0284
 102.0  1  20.00      50863.2305     136900.9375        117.0361          0.0092
 102.0  2  20.00      34861.5898     182116.5469         74.6505          0.0144
 102.0  3  20.00      27171.5781     591720.8750         34.5079          0.0310
 102.0  1  20.10      46387.8203     136900.9375        108.0257          0.0100
 102.0  2  20.10      31794.1504     182116.5469         68.5660          0.0157
 102.0  3  20.10      24780.7734     591720.8750         31.5325          0.0339
 102.0  1  20.20      42306.1055     136900.9375         99.6292          0.0108
 102.0  2  20.20      28996.5469     182116.5469         62.9436          0.0171
 102.0  3  20.20      22600.2871     591720.8750         28.8088          0.0370
 102.0  1  20.30      38583.7109     136900.9375         91.8158          0.0118
 102.0  2  20.30      26445.2246     182116.5469         57.7536          0.0186
 102.0  3  20.30      20611.7539     591720.8750         26.3165          0.0405
 102.0  1  20.40      35188.7695     136900.9375         84.5537          0.0128
 102.0  2  20.40      24118.3379     182116.5469         52.9667          0.0203
 102.0  3  20.40      18798.1445     591720.8750         24.0365          0.0443
 102.0  1  20.50      32092.5410     136900.9375         77.8126          0.0139
 102.0  2  20.50      21996.1855     182116.5469         48.5553          0.0221
 102.0  3  20.50      17144.1152     591720.8750         21.9513          0.0484
 102.0  1  20.60      29268.6836     136900.9375         71.5622          0.0151
 102.0  2  20.60      20060.7188     182116.5469         44.4932          0.0241
 102.0  3  20.60      15635.5850     591720.8750         20.0446          0.0529
 102.0  1  20.70      26693.3613     136900.9375         65.7738          0.0164
 102.0  2  20.70      18295.5918     182116.5469         40.7556          0.0263
 102.0  3  20.70      14259.8232     591720.8750         18.3016          0.0578
 102.0  1  20.80      24344.6895     136900.9375         60.4189          0.0178
 102.0  2  20.80      16685.8164     182116.5469         37.3190          0.0287
 102.0  3  20.80      13005.1445     591720.8750         16.7085          0.0631
 102.0  1  20.90      22202.6191     136900.9375         55.4699          0.0194
 102.0  2  20.90      15217.6475     182116.5469         34.1610          0.0313
 102.0  3  20.90      11860.8330     591720.8750         15.2528          0.0689
 102.0  1  21.00      20248.9922     136900.9375         50.9003          0.0211
 102.0  2  21.00      13878.6318     182116.5469         31.2608          0.0342
 102.0  3  21.00      10817.1855     591720.8750         13.9227          0.0753
 102.0  1  21.10      18467.2969     136900.9375         46.6852          0.0230
 102.0  2  21.10      12657.4609     182116.5469         28.5989          0.0373
 102.0  3  21.10       9865.3916     591720.8750         12.7077          0.0822
 102.0  1  21.20      16842.3789     136900.9375         42.8002          0.0251
 102.0  2  21.20      11543.7441     182116.5469         26.1570          0.0407
 102.0  3  21.20       8997.3447     591720.8750         11.5979          0.0898
 102.0  1  21.30      15360.4668     136900.9375         39.2225          0.0273
 102.0  2  21.30      10528.0439     182116.5469         23.9179          0.0445
 102.0  3  21.30       8205.6943     591720.8750         10.5844          0.0980
 102.0  1  21.40      14008.8828     136900.9375         35.9299          0.0298
 102.0  2  21.40       9601.6689     182116.5469         21.8657          0.0486
 102.0  3  21.40       7483.6655     591720.8750          9.6589          0.1070
 102.0  1  21.50      12776.2539     136900.9375         32.9021          0.0325
 102.0  2  21.50       8756.8281     182116.5469         19.9856          0.0530
 102.0  3  21.50       6825.1851     591720.8750          8.8138          0.1167
 102.0  1  21.60      11652.0830     136900.9375         30.1196          0.0355
 102.0  2  21.60       7986.3237     182116.5469         18.2638          0.0579
 102.0  3  21.60       6224.6440     591720.8750          8.0423          0.1272
 102.0  1  21.70      10626.8262     136900.9375         27.5640          0.0387
 102.0  2  21.70       7283.6138     182116.5469         16.6874          0.0632
 102.0  3  21.70       5676.9429     591720.8750          7.3380          0.1387
 102.0  1  21.80       9691.7822     136900.9375         25.2181          0.0422
 102.0  2  21.80       6642.7349     182116.5469         15.2448          0.0690
 102.0  3  21.80       5177.4341     591720.8750          6.6952          0.1511
 102.0  1  21.90       8839.0107     136900.9375         23.0658          0.0461
 102.0  2  21.90       6058.2461     182116.5469         13.9249          0.0753
 102.0  3  21.90       4721.8760     591720.8750          6.1084          0.1646
 102.0  1  22.00       8061.2749     136900.9375         21.0922          0.0503
 102.0  2  22.00       5525.1870     182116.5469         12.7176          0.0822
 102.0  3  22.00       4306.4033     591720.8750          5.5729          0.1792
 102.0  1  22.10       7351.9697     136900.9375         19.2832          0.0549
 102.0  2  22.10       5039.0308     182116.5469         11.6135          0.0897
 102.0  3  22.10       3927.4863     591720.8750          5.0841          0.1950
 102.0  1  22.20       6705.0776     136900.9375         17.6258          0.0599
 102.0  2  22.20       4595.6514     182116.5469         10.6041          0.0978
 102.0  3  22.20       3581.9104     591720.8750          4.6381          0.2120
 102.0  1  22.30       6115.1035     136900.9375         16.1078          0.0654
 102.0  2  22.30       4191.2842     182116.5469          9.6815          0.1067
 102.0  3  22.30       3266.7415     591720.8750          4.2311          0.2303
 102.0  1  22.40       5577.0420     136900.9375         14.7180          0.0714
 102.0  2  22.40       3822.4971     182116.5469          8.8384          0.1164
 102.0  3  22.40       2979.3040     591720.8750          3.8598          0.2501
 102.0  1  22.50       5086.3223     136900.9375         13.4459          0.0779
 102.0  2  22.50       3486.1592     182116.5469          8.0679          0.1269
 102.0  3  22.50       2717.1575     591720.8750          3.5209          0.2714
 102.0  1  22.60       4638.7817     136900.9375         12.2821          0.0850
 102.0  2  22.60       3179.4150     182116.5469          7.3641          0.1382
 102.0  3  22.60       2478.0774     591720.8750          3.2118          0.2943
 102.0  1  22.70       4230.6108     136900.9375         11.2174          0.0927
 102.0  2  22.70       2899.6548     182116.5469          6.7212          0.1506
 102.0  3  22.70       2260.0291     591720.8750          2.9297          0.3188
 102.0  1  22.80       3858.3713     136900.9375         10.2438          0.1011
 102.0  2  22.80       2644.5227     182116.5469          6.1340          0.1640
 102.0  3  22.80       2061.1753     591720.8750          2.6724          0.3451
 102.0  1  22.90       3518.8767     136900.9375          9.3537          0.1103
 102.0  2  22.90       2411.8333     182116.5469          5.5978          0.1785
 102.0  3  22.90       1879.8145     591720.8750          2.4376          0.3732
 102.0  1  23.00       3209.2542     136900.9375          8.5400          0.1202
 102.0  2  23.00       2199.6187     182116.5469          5.1082          0.1941
 102.0  3  23.00       1714.4114     591720.8750          2.2234          0.4032
 102.0  1  23.10       2926.8684     136900.9375          7.7964          0.1310
 102.0  2  23.10       2006.0717     182116.5469          4.6611          0.2110
 102.0  3  23.10       1563.5583     591720.8750          2.0280          0.4352
 102.0  1  23.20       2669.3362     136900.9375          7.1169          0.1427
 102.0  2  23.20       1829.5594     182116.5469          4.2530          0.2293
 102.0  3  23.20       1425.9824     591720.8750          1.8498          0.4692
 102.0  1  23.30       2434.4631     136900.9375          6.4961          0.1555
 102.0  2  23.30       1668.5781     182116.5469          3.8805          0.2489
 102.0  3  23.30       1300.5114     591720.8750          1.6872          0.5053
 102.0  1  23.40       2220.2622     136900.9375          5.9290          0.1692
 102.0  2  23.40       1521.7650     182116.5469          3.5405          0.2701
 102.0  3  23.40       1186.0833     591720.8750          1.5389          0.5436
 102.0  1  23.50       2024.8989     136900.9375          5.4111          0.1841
 102.0  2  23.50       1387.8630     182116.5469          3.2301          0.2928
 102.0  3  23.50       1081.7186     591720.8750          1.4036          0.5840
 102.0  1  23.60       1846.7299     136900.9375          4.9381          0.2002
 102.0  2  23.60       1265.7461     182116.5469          2.9469          0.3172
 102.0  3  23.60        986.5391     591720.8750          1.2802          0.6267
 102.0  1  23.70       1684.2378     136900.9375          4.5063          0.2176
 102.0  2  23.70       1154.3744     182116.5469          2.6884          0.3434
 102.0  3  23.70        899.7344     591720.8750          1.1677          0.6717
 102.0  1  23.80       1536.0435     136900.9375          4.1119          0.2363
